player_id,player,team,minutes,goals,assists,shots,np_xg,key_passes,progressive_passes,progressive_carries,tackles,interceptions,pressures,aerials_won,aerials_total,dribbles_completed,through_balls,crosses,per90,goals_p90,assists_p90,shots_p90,np_xg_p90,key_passes_p90,progressive_passes_p90,progressive_carries_p90,tackles_p90,interceptions_p90,pressures_p90,aerials_won_p90,dribbles_completed_p90,through_balls_p90,crosses_p90,aerial_win_pct,source,depth,season,competition
20046,Phil Jagielka,Everton,1881,0,0,11,0.6603465789999999,3,400,55,37,29,193,79,79,4,0,2,0.04784688995215311,0.0,0.0,0.53,0.03,0.14,19.14,2.63,1.77,1.39,9.23,3.78,0.19,0.0,0.1,100.0,statsbomb,event-level,2015/2016,Premier League
42946,Guangtai Jiang,Everton,306,0,0,2,0.22570679,2,38,5,10,0,42,5,5,0,0,3,0.29411764705882354,0.0,0.0,0.59,0.07,0.59,11.18,1.47,2.94,0.0,12.35,1.47,0.0,0.0,0.88,100.0,statsbomb,event-level,2015/2016,Premier League
3083,Heung-Min Son,Tottenham Hotspur,1112,4,1,38,3.851927903,17,64,47,30,8,298,10,10,24,1,7,0.08093525179856115,0.32,0.08,3.08,0.31,1.38,5.18,3.8,2.43,0.65,24.12,0.81,1.94,0.08,0.57,100.0,statsbomb,event-level,2015/2016,Premier League
9014,Declan Rudd,Norwich City,999,0,0,0,0.0,0,306,9,0,0,4,0,0,0,0,0,0.09009009009009009,0.0,0.0,0.0,0.0,0.0,27.57,0.81,0.0,0.0,0.36,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
3382,Luke Shaw,Manchester United,465,0,1,1,0.09207138,3,131,37,10,1,68,17,17,6,0,10,0.1935483870967742,0.0,0.19,0.19,0.02,0.58,25.35,7.16,1.94,0.19,13.16,3.29,1.16,0.0,1.94,100.0,statsbomb,event-level,2015/2016,Premier League
4892,Sergio Germán Romero,Manchester United,352,0,0,0,0.0,0,105,4,0,0,1,0,0,0,0,0,0.2556818181818182,0.0,0.0,0.0,0.0,0.0,26.85,1.02,0.0,0.0,0.26,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
6330,Adnan Januzaj,Manchester United,150,1,0,4,0.194883131,0,13,10,0,0,28,0,0,5,2,0,0.6,0.6,0.0,2.4,0.12,0.0,7.8,6.0,0.0,0.0,16.8,0.0,3.0,1.2,0.0,,statsbomb,event-level,2015/2016,Premier League
3609,Michel Vorm,Tottenham Hotspur,93,0,0,0,0.0,0,19,1,0,0,0,0,0,0,0,0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,18.39,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
8520,Nabil Bentaleb,Tottenham Hotspur,166,0,0,3,0.1347764505,2,27,10,2,0,31,3,3,4,3,0,0.5421686746987951,0.0,0.0,1.63,0.07,1.08,14.64,5.42,1.08,0.0,16.81,1.63,2.17,1.63,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
5460,Andrej Kramarić,Leicester City,29,0,1,1,0.36157164,1,3,0,2,0,6,0,0,0,0,1,3.103448275862069,0.0,3.1,3.1,1.12,3.1,9.31,0.0,6.21,0.0,18.62,0.0,0.0,0.0,3.1,,statsbomb,event-level,2015/2016,Premier League
3908,Nick Powell,Manchester United,19,0,0,0,0.0,0,0,0,0,0,1,1,1,0,0,0,4.7368421052631575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,4.74,0.0,0.0,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
10779,Cameron Borthwick-Jackson,Manchester United,710,0,1,1,0.018527634,6,166,17,11,15,107,11,11,5,0,20,0.1267605633802817,0.0,0.13,0.13,0.0,0.76,21.04,2.15,1.39,1.9,13.56,1.39,0.63,0.0,2.54,100.0,statsbomb,event-level,2015/2016,Premier League
28559,Enner Remberto Valencia Lastra,West Ham United,1030,4,2,33,3.638703944300001,7,45,49,22,8,206,26,26,16,0,7,0.08737864077669903,0.35,0.17,2.88,0.32,0.61,3.93,4.28,1.92,0.7,18.0,2.27,1.4,0.0,0.61,100.0,statsbomb,event-level,2015/2016,Premier League
6361,James Wilson,Manchester United,9,0,0,0,0.0,1,0,2,0,0,0,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
20253,Samir Nasri,Manchester City,543,2,2,14,1.920093709,7,70,51,11,6,101,0,0,10,1,9,0.16574585635359115,0.33,0.33,2.32,0.32,1.16,11.6,8.45,1.82,0.99,16.74,0.0,1.66,0.17,1.49,,statsbomb,event-level,2015/2016,Premier League
40130,Victor Chinedu Anichebe,West Bromwich Albion,380,0,0,14,1.2194524850000001,2,24,8,2,2,54,39,39,6,0,1,0.23684210526315788,0.0,0.0,3.32,0.29,0.47,5.68,1.89,0.47,0.47,12.79,9.24,1.42,0.0,0.24,100.0,statsbomb,event-level,2015/2016,Premier League
5109,Paulo Dino Gazzaniga,Southampton,176,0,0,0,0.0,0,57,2,0,0,0,0,0,0,0,0,0.5113636363636364,0.0,0.0,0.0,0.0,0.0,29.15,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
31904,Giedrius Arlauskis,Watford,21,0,0,0,0.0,0,5,1,0,0,0,0,0,0,0,0,4.285714285714286,0.0,0.0,0.0,0.0,0.0,21.43,4.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
3807,Ryan Allsop,AFC Bournemouth,47,0,0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,1.9148936170212767,0.0,0.0,0.0,0.0,0.0,9.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
7884,Marcin Ryszard Wasilewski,Leicester City,303,0,0,1,0.04159231,0,34,2,11,3,39,11,11,0,0,0,0.297029702970297,0.0,0.0,0.3,0.01,0.0,10.1,0.59,3.27,0.89,11.58,3.27,0.0,0.0,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
19847,Alessandro Diamanti,Watford,76,0,0,1,0.02299939,1,18,4,4,1,12,0,0,2,0,5,1.1842105263157894,0.0,0.0,1.18,0.03,1.18,21.32,4.74,4.74,1.18,14.21,0.0,2.37,0.0,5.92,,statsbomb,event-level,2015/2016,Premier League
11295,Patrick Roberts,Manchester City,7,0,0,0,0.0,0,1,0,0,0,0,0,0,1,0,0,12.857142857142858,0.0,0.0,0.0,0.0,0.0,12.86,0.0,0.0,0.0,0.0,0.0,12.86,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
13573,Yann Kermorgant,AFC Bournemouth,135,0,0,2,0.14714601500000002,2,18,2,0,1,17,10,10,2,1,1,0.6666666666666666,0.0,0.0,1.33,0.1,1.33,12.0,1.33,0.0,0.67,11.33,6.67,1.33,0.67,0.67,100.0,statsbomb,event-level,2015/2016,Premier League
45014,Tokelo Anthony Rantie,AFC Bournemouth,50,0,0,1,0.11557082,1,0,2,3,0,14,0,0,0,0,0,1.8,0.0,0.0,1.8,0.21,1.8,0.0,3.6,5.4,0.0,25.2,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
3058,Javier Hernández Balcázar,Manchester United,23,0,0,1,0.5094782,1,0,0,0,0,0,0,0,0,0,0,3.9130434782608696,0.0,0.0,3.91,1.99,3.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
3722,Steven Taylor,Newcastle United,815,0,0,1,0.063562,1,99,30,3,11,31,12,12,1,1,0,0.11042944785276074,0.0,0.0,0.11,0.01,0.11,10.93,3.31,0.33,1.21,3.42,1.33,0.11,0.11,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
7010,Gastón Exequiel Ramírez Pereyra,Southampton,37,0,0,1,0.06234869,0,6,2,3,1,7,2,2,3,0,2,2.4324324324324325,0.0,0.0,2.43,0.15,0.0,14.59,4.86,7.3,2.43,17.03,4.86,7.3,0.0,4.86,100.0,statsbomb,event-level,2015/2016,Premier League
10770,Adam Matthews,Sunderland,38,0,0,0,0.0,0,9,2,2,0,5,0,0,0,1,1,2.3684210526315788,0.0,0.0,0.0,0.0,0.0,21.32,4.74,4.74,0.0,11.84,0.0,0.0,2.37,2.37,,statsbomb,event-level,2015/2016,Premier League
3308,Kieran Trippier,Tottenham Hotspur,466,1,1,2,0.6527253940000001,5,145,18,17,6,69,12,12,2,0,28,0.19313304721030042,0.19,0.19,0.39,0.13,0.97,28.0,3.48,3.28,1.16,13.33,2.32,0.39,0.0,5.41,100.0,statsbomb,event-level,2015/2016,Premier League
3725,José Holebas,Watford,963,0,0,13,0.5577538845,7,260,65,26,18,119,24,24,17,1,17,0.09345794392523364,0.0,0.0,1.21,0.05,0.65,24.3,6.07,2.43,1.68,11.12,2.24,1.59,0.09,1.59,100.0,statsbomb,event-level,2015/2016,Premier League
5556,Miguel Arturo Layún Prado,Watford,130,1,0,4,0.246095348,2,14,5,4,1,31,0,0,4,0,6,0.6923076923076923,0.69,0.0,2.77,0.17,1.38,9.69,3.46,2.77,0.69,21.46,0.0,2.77,0.0,4.15,,statsbomb,event-level,2015/2016,Premier League
3731,Adrian Mariappa,Crystal Palace,254,0,0,0,0.0,0,46,7,4,4,30,7,7,2,0,2,0.3543307086614173,0.0,0.0,0.0,0.0,0.0,16.3,2.48,1.42,1.42,10.63,2.48,0.71,0.0,0.71,100.0,statsbomb,event-level,2015/2016,Premier League
48634,"Charles N""Zogbia",Aston Villa,41,0,0,0,0.0,0,2,1,0,0,6,0,0,0,0,1,2.1951219512195124,0.0,0.0,0.0,0.0,0.0,4.39,2.2,0.0,0.0,13.17,0.0,0.0,0.0,2.2,,statsbomb,event-level,2015/2016,Premier League
9519,Kyle Lafferty,Norwich City,17,0,0,0,0.0,0,1,0,0,1,0,2,2,0,0,0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,5.29,0.0,0.0,5.29,0.0,10.59,0.0,0.0,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
18404,José Ángel Crespo Rincón,Aston Villa,91,0,0,0,0.0,0,13,1,0,0,9,1,1,0,0,0,0.989010989010989,0.0,0.0,0.0,0.0,0.0,12.86,0.99,0.0,0.0,8.9,0.99,0.0,0.0,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
24743,Gary Hooper,Norwich City,15,0,0,1,0.13312706,0,0,0,0,0,1,0,0,0,0,0,6.0,0.0,0.0,6.0,0.8,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
20302,Gaël Clichy,Manchester City,1106,0,1,2,0.049342582999999995,10,369,61,30,42,158,11,11,12,1,26,0.081374321880651,0.0,0.08,0.16,0.0,0.81,30.03,4.96,2.44,3.42,12.86,0.9,0.98,0.08,2.12,100.0,statsbomb,event-level,2015/2016,Premier League
43121,Kelvin Davis,Southampton,93,0,0,0,0.0,0,26,0,0,0,0,0,0,0,0,0,0.967741935483871,0.0,0.0,0.0,0.0,0.0,25.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
3643,Phil Bardsley,Stoke City,817,0,1,7,0.0984618157,2,188,18,27,14,124,15,15,2,1,16,0.11015911872705018,0.0,0.11,0.77,0.01,0.22,20.71,1.98,2.97,1.54,13.66,1.65,0.22,0.11,1.76,100.0,statsbomb,event-level,2015/2016,Premier League
4428,Mathieu Debuchy,Arsenal,142,0,0,1,0.029352702,1,43,1,8,1,25,7,7,1,0,3,0.6338028169014085,0.0,0.0,0.63,0.02,0.63,27.25,0.63,5.07,0.63,15.85,4.44,0.63,0.0,1.9,100.0,statsbomb,event-level,2015/2016,Premier League
21540,Kevin Nolan,West Ham United,57,0,0,0,0.0,0,3,1,0,0,5,0,0,1,0,0,1.5789473684210527,0.0,0.0,0.0,0.0,0.0,4.74,1.58,0.0,0.0,7.89,0.0,1.58,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
42702,Modibo Maïga,West Ham United,39,1,0,2,0.448480331,0,2,2,0,0,4,3,3,4,0,2,2.3076923076923075,2.31,0.0,4.62,1.03,0.0,4.62,4.62,0.0,0.0,9.23,6.92,9.23,0.0,4.62,100.0,statsbomb,event-level,2015/2016,Premier League
5689,Juan Guillermo Cuadrado Bello,Chelsea,26,0,0,1,0.042315856,0,1,2,0,0,2,0,0,0,0,1,3.4615384615384617,0.0,0.0,3.46,0.15,0.0,3.46,6.92,0.0,0.0,6.92,0.0,0.0,0.0,3.46,,statsbomb,event-level,2015/2016,Premier League
41082,Steve Sidwell,Stoke City,13,0,0,0,0.0,0,2,0,3,0,3,0,0,0,0,0,6.923076923076923,0.0,0.0,0.0,0.0,0.0,13.85,0.0,20.77,0.0,20.77,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
8400,Serge Gnabry,West Bromwich Albion,17,0,0,2,0.0579582006,1,1,1,0,0,13,0,0,2,0,0,5.294117647058823,0.0,0.0,10.59,0.31,5.29,5.29,5.29,0.0,0.0,68.82,0.0,10.59,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
3970,Fraser Forster,Southampton,1634,0,0,0,0.0,0,451,16,0,0,1,0,0,1,0,0,0.05507955936352509,0.0,0.0,0.0,0.0,0.0,24.84,0.88,0.0,0.0,0.06,0.0,0.06,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
7121,Sandro Ranieri Guimarães Cordeiro,West Bromwich Albion,386,0,0,3,0.056106919500000005,1,44,6,11,12,67,17,17,3,0,2,0.23316062176165803,0.0,0.0,0.7,0.01,0.23,10.26,1.4,2.56,2.8,15.62,3.96,0.7,0.0,0.47,100.0,statsbomb,event-level,2015/2016,Premier League
128704,Emmanuel Emenike,West Ham United,527,0,0,12,1.810002222,9,18,18,4,5,83,21,21,11,1,5,0.17077798861480076,0.0,0.0,2.05,0.31,1.54,3.07,3.07,0.68,0.85,14.17,3.59,1.88,0.17,0.85,100.0,statsbomb,event-level,2015/2016,Premier League
3569,Daniel Nii Tackie Mensah Welbeck,Arsenal,615,4,2,20,3.023731793,5,19,24,18,3,111,8,8,17,1,3,0.14634146341463414,0.59,0.29,2.93,0.44,0.73,2.78,3.51,2.63,0.44,16.24,1.17,2.49,0.15,0.44,100.0,statsbomb,event-level,2015/2016,Premier League
4045,Leroy Fer,Swansea City,769,0,2,5,0.26149118,6,100,36,25,19,165,25,25,12,1,0,0.11703511053315994,0.0,0.23,0.59,0.03,0.7,11.7,4.21,2.93,2.22,19.31,2.93,1.4,0.12,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
4093,Jay Fulton,Swansea City,25,0,0,0,0.0,0,1,0,4,1,5,0,0,0,0,0,3.6,0.0,0.0,0.0,0.0,0.0,3.6,0.0,14.4,3.6,18.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
6652,Jordi Amat Maas,Swansea City,475,0,0,1,0.3147205,0,72,7,5,14,46,11,11,2,0,1,0.18947368421052632,0.0,0.0,0.19,0.06,0.0,13.64,1.33,0.95,2.65,8.72,2.08,0.38,0.0,0.19,100.0,statsbomb,event-level,2015/2016,Premier League
9629,Stephen Kingsley,Swansea City,360,0,1,1,0.015957909,1,71,11,6,2,44,7,7,5,0,13,0.25,0.0,0.25,0.25,0.0,0.25,17.75,2.75,1.5,0.5,11.0,1.75,1.25,0.0,3.25,100.0,statsbomb,event-level,2015/2016,Premier League
4346,Gilbert Gianelli Imbula Wanga,Stoke City,1287,2,0,21,0.7735615092,11,163,117,15,12,242,14,14,40,8,4,0.06993006993006994,0.14,0.0,1.47,0.05,0.77,11.4,8.18,1.05,0.84,16.92,0.98,2.8,0.56,0.28,100.0,statsbomb,event-level,2015/2016,Premier League
4276,David Ospina Ramírez,Arsenal,365,0,0,0,0.0,0,112,5,0,0,0,0,0,0,0,0,0.2465753424657534,0.0,0.0,0.0,0.0,0.0,27.62,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
28247,Libor Kozák,Aston Villa,262,0,0,6,0.674867537,3,15,6,3,1,36,21,21,1,0,1,0.3435114503816794,0.0,0.0,2.06,0.23,1.03,5.15,2.06,1.03,0.34,12.37,7.21,0.34,0.0,0.34,100.0,statsbomb,event-level,2015/2016,Premier League
3312,Demarai Gray,Leicester City,196,0,1,5,0.1598515,5,26,14,4,6,53,4,4,7,0,6,0.45918367346938777,0.0,0.46,2.3,0.07,2.3,11.94,6.43,1.84,2.76,24.34,1.84,3.21,0.0,2.76,100.0,statsbomb,event-level,2015/2016,Premier League
3966,Charlie Austin,Southampton,223,1,0,8,0.59781394,1,20,1,4,2,40,12,12,2,0,2,0.40358744394618834,0.4,0.0,3.23,0.24,0.4,8.07,0.4,1.61,0.81,16.14,4.84,0.81,0.0,0.81,100.0,statsbomb,event-level,2015/2016,Premier League
41185,Jakob Haugaard,Stoke City,404,0,0,0,0.0,0,136,10,0,0,0,0,0,0,0,0,0.22277227722772278,0.0,0.0,0.0,0.0,0.0,30.3,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
6950,Alberto Paloschi,Swansea City,672,2,0,15,2.8431500239999994,5,35,5,6,4,124,10,10,1,1,5,0.13392857142857142,0.27,0.0,2.01,0.38,0.67,4.69,0.67,0.8,0.54,16.61,1.34,0.13,0.13,0.67,100.0,statsbomb,event-level,2015/2016,Premier League
43591,Marvin Emnes,Swansea City,67,0,0,1,0.014250298,0,4,1,2,1,16,0,0,2,0,1,1.3432835820895523,0.0,0.0,1.34,0.02,0.0,5.37,1.34,2.69,1.34,21.49,0.0,2.69,0.0,1.34,,statsbomb,event-level,2015/2016,Premier League
3487,Julián Speroni,Crystal Palace,175,0,0,0,0.0,0,56,3,0,0,0,0,0,0,0,0,0.5142857142857142,0.0,0.0,0.0,0.0,0.0,28.8,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
4116,Sullay Kaikai,Crystal Palace,46,0,0,3,0.158311264,2,6,3,2,0,10,0,0,0,0,2,1.9565217391304348,0.0,0.0,5.87,0.31,3.91,11.74,5.87,3.91,0.0,19.57,0.0,0.0,0.0,3.91,,statsbomb,event-level,2015/2016,Premier League
17276,Seydou Doumbia,Newcastle United,30,0,0,1,0.14665069,0,0,2,0,1,7,0,0,0,0,1,3.0,0.0,0.0,3.0,0.44,0.0,0.0,6.0,0.0,3.0,21.0,0.0,0.0,0.0,3.0,,statsbomb,event-level,2015/2016,Premier League
3165,Emmanuel Rivière,Newcastle United,68,0,0,3,0.249199327,1,1,2,3,0,37,2,2,1,0,1,1.3235294117647058,0.0,0.0,3.97,0.33,1.32,1.32,2.65,3.97,0.0,48.97,2.65,1.32,0.0,1.32,100.0,statsbomb,event-level,2015/2016,Premier League
3649,Karl Darlow,Newcastle United,797,0,0,0,0.0,0,224,16,1,0,2,0,0,0,0,0,0.11292346298619825,0.0,0.0,0.0,0.0,0.0,25.29,1.81,0.11,0.0,0.23,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
8485,Pedro Chirivella Burgos,Liverpool,45,0,0,0,0.0,0,9,1,0,0,21,0,0,0,2,0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,42.0,0.0,0.0,4.0,0.0,,statsbomb,event-level,2015/2016,Premier League
9914,Danny Ward,Liverpool,180,0,0,0,0.0,0,49,1,0,0,0,0,0,0,0,0,0.5,0.0,0.0,0.0,0.0,0.0,24.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
27949,Juan Manuel Iturbe Arévalo,AFC Bournemouth,64,0,0,1,0.035855655,1,7,6,0,4,15,1,1,3,0,0,1.40625,0.0,0.0,1.41,0.05,1.41,9.84,8.44,0.0,5.62,21.09,1.41,4.22,0.0,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
3468,Jordan Pickford,Sunderland,182,0,0,0,0.0,0,75,3,0,0,0,0,0,0,0,0,0.4945054945054945,0.0,0.0,0.0,0.0,0.0,37.09,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
9635,Will Keane,Manchester United,9,0,0,0,0.0,0,0,0,0,0,6,0,0,0,0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
10772,Donald Love,Manchester United,52,0,0,0,0.0,0,17,4,4,3,10,0,0,3,0,1,1.7307692307692308,0.0,0.0,0.0,0.0,0.0,29.42,6.92,6.92,5.19,17.31,0.0,5.19,0.0,1.73,,statsbomb,event-level,2015/2016,Premier League
9636,Rushian Hepburn-Murphy,Aston Villa,5,0,0,0,0.0,0,0,1,0,0,2,0,0,0,0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
7848,Matt Miazga,Chelsea,138,0,0,0,0.0,0,46,1,2,3,13,4,4,0,0,0,0.6521739130434783,0.0,0.0,0.0,0.0,0.0,30.0,0.65,1.3,1.96,8.48,2.61,0.0,0.0,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
15542,Jake-Liam Clarke-Salter,Chelsea,17,0,0,0,0.0,0,0,0,2,0,6,0,0,0,0,0,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59,0.0,31.76,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
25351,Alexandre Rodrigues da Silva,Chelsea,127,1,0,4,1.9076370900000001,0,4,6,2,0,17,0,0,0,0,0,0.7086614173228346,0.71,0.0,2.83,1.35,0.0,2.83,4.25,1.42,0.0,12.05,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
3318,Marcus Rashford,Manchester United,857,5,3,16,1.8040133500000004,5,20,36,10,3,128,2,2,13,0,8,0.10501750291715285,0.53,0.32,1.68,0.19,0.53,2.1,3.78,1.05,0.32,13.44,0.21,1.37,0.0,0.84,100.0,statsbomb,event-level,2015/2016,Premier League
3465,Timothy Evans Fosu-Mensah,Manchester United,269,0,1,2,0.050805534,0,63,4,16,12,45,5,5,2,0,1,0.3345724907063197,0.0,0.33,0.67,0.02,0.0,21.08,1.34,5.35,4.01,15.06,1.67,0.67,0.0,0.33,100.0,statsbomb,event-level,2015/2016,Premier League
18947,Sébastien Pocognoli,West Bromwich Albion,38,0,1,0,0.0,1,13,1,0,0,2,4,4,0,0,3,2.3684210526315788,0.0,2.37,0.0,0.0,2.37,30.79,2.37,0.0,0.0,4.74,9.47,0.0,0.0,7.11,100.0,statsbomb,event-level,2015/2016,Premier League
11936,Harrison Reed,Southampton,13,0,0,0,0.0,0,3,0,1,0,6,0,0,0,0,0,6.923076923076923,0.0,0.0,0.0,0.0,0.0,20.77,0.0,6.92,0.0,41.54,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
3586,Samuel Mark Byram,West Ham United,283,0,0,0,0.0,2,69,8,5,12,38,8,8,0,0,9,0.31802120141342755,0.0,0.0,0.0,0.0,0.64,21.94,2.54,1.59,3.82,12.08,2.54,0.0,0.0,2.86,100.0,statsbomb,event-level,2015/2016,Premier League
10932,Jonathan Williams,Crystal Palace,12,0,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
3542,Jonjoe Kenny,Everton,61,0,0,1,0.063103065,0,16,2,1,2,8,1,1,0,0,1,1.4754098360655739,0.0,0.0,1.48,0.09,0.0,23.61,2.95,1.48,2.95,11.8,1.48,0.0,0.0,1.48,100.0,statsbomb,event-level,2015/2016,Premier League
3652,Tom Davies,Everton,99,0,0,1,0.042697757,0,7,3,1,3,25,1,1,2,0,1,0.9090909090909091,0.0,0.0,0.91,0.04,0.0,6.36,2.73,0.91,2.73,22.73,0.91,1.82,0.0,0.91,100.0,statsbomb,event-level,2015/2016,Premier League
40125,Steven Pienaar,Everton,164,0,0,2,0.051837135,1,13,10,1,4,24,1,1,4,0,2,0.5487804878048781,0.0,0.0,1.1,0.03,0.55,7.13,5.49,0.55,2.2,13.17,0.55,2.2,0.0,1.1,100.0,statsbomb,event-level,2015/2016,Premier League
10484,Callum Connolly,Everton,39,0,0,0,0.0,0,6,2,1,1,4,0,0,0,0,2,2.3076923076923075,0.0,0.0,0.0,0.0,0.0,13.85,4.62,2.31,2.31,9.23,0.0,0.0,0.0,4.62,,statsbomb,event-level,2015/2016,Premier League
9563,Kristoffer Nordfeldt,Swansea City,92,0,0,0,0.0,0,22,0,0,0,0,0,0,0,0,0,0.9782608695652174,0.0,0.0,0.0,0.0,0.0,21.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
22058,Connor Steven Randall,Liverpool,161,0,0,2,0.12659223,0,42,3,2,4,39,2,2,2,0,2,0.5590062111801242,0.0,0.0,1.12,0.07,0.0,23.48,1.68,1.12,2.24,21.8,1.12,1.12,0.0,1.12,100.0,statsbomb,event-level,2015/2016,Premier League
22237,Mamadou Obbi Oularé,Watford,4,0,0,0,0.0,0,1,0,0,0,0,2,2,0,0,0,22.5,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
20446,Shay Given,Stoke City,232,0,0,0,0.0,0,64,1,0,0,0,0,0,0,0,0,0.3879310344827586,0.0,0.0,0.0,0.0,0.0,24.83,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
10458,Fikayo Tomori,Chelsea,28,0,0,0,0.0,0,5,0,1,1,4,0,0,0,0,0,3.2142857142857144,0.0,0.0,0.0,0.0,0.0,16.07,0.0,3.21,3.21,12.86,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
8344,Manuel García Alonso,Manchester City,13,0,0,0,0.0,0,1,0,0,1,3,0,0,0,0,0,6.923076923076923,0.0,0.0,0.0,0.0,0.0,6.92,0.0,0.0,6.92,20.77,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
5110,Henri Saivet,Newcastle United,153,0,0,0,0.0,1,30,6,16,8,59,3,3,0,0,0,0.5882352941176471,0.0,0.0,0.0,0.0,0.59,17.65,3.53,9.41,4.71,34.71,1.76,0.0,0.0,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
128703,Dionatan do Nascimento Teixeira,Stoke City,39,0,0,0,0.0,0,5,0,1,1,3,1,1,0,0,0,2.3076923076923075,0.0,0.0,0.0,0.0,0.0,11.54,0.0,2.31,2.31,6.92,2.31,0.0,0.0,0.0,100.0,statsbomb,event-level,2015/2016,Premier League
10326,João Carlos Vilaça Teixeira,Liverpool,5,0,0,0,0.0,0,0,0,1,0,3,0,0,0,0,0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,54.0,0.0,0.0,0.0,0.0,,statsbomb,event-level,2015/2016,Premier League
9566,Bersant Celina,Manchester City,17,0,1,0,0.0,1,5,1,1,0,7,0,0,0,0,1,5.294117647058823,0.0,5.29,0.0,0.0,5.29,26.47,5.29,5.29,0.0,37.06,0.0,0.0,0.0,5.29,,statsbomb,event-level,2015/2016,Premier League
